Country,City,UpdateTimeUTC,JamsDelay,TrafficIndexLive,JamsLengthInKms,JamsCount,TrafficIndexWeekAgo,UpdateTimeUTCWeekAgo,TravelTimeLivePer10KmsMins,TravelTimeHistoricPer10KmsMins,MinsDelay
PRT,porto,01:30.0,114.3,25,18.2,39,33,31:30.0,14.62257888912184,14.327953856876762,0.2946250322450776
PRT,porto,46:30.0,121.9,24,22.7,43,25,46:30.0,14.58725179,14.187436330554045,0.3998154608427562
PRT,porto,01:30.0,37.3,19,9.8,14,15,46:30.0,14.26025900914766,13.660272025443396,0.5999869837042642
PRT,porto,01:30.0,82.3,25,17.4,33,21,01:30.0,14.719545213490283,14.085963772805163,0.6335814406851217
PRT,porto,01:30.0,106.9,27,23.2,38,27,01:30.0,14.933646767887527,14.349852556187736,0.583794212
PRT,porto,46:30.0,102.2,26,21.9,40,27,31:30.0,14.799948175812723,14.269257547823148,0.5306906279895749
PRT,porto,46:30.0,84.2,20,16.7,31,20,46:30.0,13.880107910290128,13.371897809325723,0.5082101009644031
PRT,porto,46:30.0,15.3,10,6,7,11,46:30.0,12.45726308,12.242346673435884,0.2149164106121155
PRT,porto,46:30.0,2.2,3,0.3,1,4,46:30.0,11.22213063,10.987219241101748,0.2349113839788508
PRT,porto,46:30.0,3.3,1,0.3,1,0,01:30.0,11.20418965560068,10.691170432846183,0.5130192227544939
PRT,porto,01:30.0,0.5,0,1.2,1,0,01:30.0,12.401531710939446,11.725853508080634,0.675678203
PRT,porto,01:30.0,0,0,0,0,0,01:30.0,12.675550279640666,11.918342049808716,0.7572082298319494
PRT,porto,01:30.0,1.8,0,0.3,1,0,01:30.0,12.907096005256138,12.593973253213344,0.3131227520427941
PRT,porto,01:30.0,0,0,0,0,0,01:30.0,13.187761205679926,12.96989883,0.2178623712939256
PRT,porto,01:30.0,0,0,0,0,0,01:30.0,12.742181037114298,12.696499447225907,0.04568159
PRT,porto,01:30.0,1.2,0,0.2,1,1,01:30.0,12.767848857155668,12.653806714833657,0.1140421423220132
PRT,porto,01:30.0,16.2,4,0.7,4,7,01:30.0,12.746804300412498,12.823803435924784,-0.076999136
PRT,porto,01:30.0,9.8,7,1.6,3,10,16:30.0,13.236052663240724,13.244084552891929,-0.00803189
PRT,porto,01:30.0,29.2,11,3.6,8,9,31:30.0,14.359621326596724,14.180890242035108,0.1787310845616154
PRT,porto,01:30.0,75.1,27,13.3,21,18,01:30.0,15.987425069260254,14.698616306226889,1.2888087630333658
PRT,porto,01:30.0,481.4,59,76,125,37,01:30.0,19.183468858653413,15.823558318321924,3.359910540331489
PRT,porto,01:30.0,1147.2,85,152.5,254,57,01:30.0,22.21986038501564,17.97673388702799,4.2431264979876495
PRT,porto,31:30.0,1652.6,93,210.8,362,66,01:30.0,23.32395540830911,18.87421653301105,4.449738875
PRT,porto,46:30.0,1401.8,84,169.1,301,64,46:30.0,21.942255663691903,18.523676521157995,3.418579142533908
PRT,porto,46:30.0,648.2,57,86.8,154,44,46:30.0,18.64794695126991,16.725617165076937,1.922329786192972
PRT,porto,46:30.0,361.2,45,51.3,79,34,46:30.0,17.18670980526407,15.658875839334678,1.527833965929391
PRT,porto,46:30.0,129.8,30,29.3,51,27,46:30.0,15.438979130942249,15.001002437742263,0.4379766931999835
PRT,porto,31:30.0,112.8,26,16.7,38,23,01:30.0,15.274814744007603,14.736438716801066,0.5383760272065388
PRT,porto,01:30.0,105.1,32,17.9,40,30,01:30.0,15.613674410936454,14.772428679879548,0.8412457310569064
PRT,porto,46:30.0,118.1,33,21.8,45,30,46:30.0,15.640581639227776,14.668894836826151,0.971686802
PRT,porto,01:30.0,111.4,39,28.2,41,38,01:30.0,16.201716491024666,14.630920256880271,1.5707962341443924
PRT,porto,01:30.0,486.3,64,97.4,142,63,01:30.0,19.086743601102217,15.470942583082396,3.615801018
PRT,porto,46:30.0,649.8,64,113.9,177,67,31:30.0,19.176294177359264,15.581078098031862,3.595216079327402
PRT,porto,46:30.0,229.7,33,76.8,58,32,46:30.0,14.136860916981131,12.23208864936922,1.9047722676119108
PRT,porto,01:30.0,1.2,0,0,1,0,01:30.0,11.023804036084927,10.89202283356709,0.1317812025178373
PRT,porto,01:30.0,7.6,0,2.8,4,0,01:30.0,10.253474554585267,10.329511601553518,-0.076037047
PRT,porto,01:30.0,0,0,0,0,0,01:30.0,11.05722847379748,11.064657377270066,-0.007428903
PRT,porto,01:30.0,2,0,4.9,1,0,01:30.0,12.53175754961755,12.318501441749994,0.2132561078675561
PRT,porto,01:30.0,0.6,0,1.7,1,0,01:30.0,12.95492906143227,12.726235785436153,0.2286932759961182
PRT,porto,01:30.0,0,0,0,0,0,01:30.0,12.855714038617087,12.557031306452467,0.2986827321646181
PRT,porto,01:30.0,3.9,4,3.3,2,2,01:30.0,12.694054781960949,12.269409187946112,0.4246455940148372
PRT,porto,01:30.0,41.2,13,2.7,10,6,01:30.0,13.606225586009812,12.367800525392216,1.2384250606175975
PRT,porto,46:30.0,112.5,19,8.7,27,7,31:30.0,14.247344917856196,12.362300311178103,1.885044606678092
PRT,porto,01:30.0,25.6,16,1.4,8,10,01:30.0,14.593683376099367,14.042487206747186,0.551196169
PRT,porto,01:30.0,285.4,62,59.6,92,29,01:30.0,20.035509402833448,15.499175019506184,4.536334383327265
PRT,porto,01:30.0,1297.3,98,168.8,299,61,01:30.0,23.880713424981263,17.95935949121685,5.921353933764415
PRT,porto,46:30.0,1574.4,99,198,359,70,31:30.0,24.033376340033087,18.582893742418914,5.450482597614172
PRT,porto,46:30.0,995.1,73,137.3,246,63,46:30.0,20.24214598408882,17.926699724943802,2.315446259145016
PRT,porto,46:30.0,372,41,54.4,115,39,46:30.0,16.67978077,16.15262981,0.5271509647006987
PRT,porto,01:30.0,156,33,24.7,53,39,46:30.0,15.639951880343189,15.374635871126472,0.2653160092167166
PRT,porto,46:30.0,178.3,33,25.2,57,31,31:30.0,15.557411901566748,15.181816353661512,0.3755955479052364
PRT,porto,46:30.0,171,28,22,51,29,46:30.0,15.217965779040211,14.83718448684048,0.3807812921997318
PRT,porto,01:30.0,39.5,20,6.4,17,20,01:30.0,14.472374592161458,14.551753404381776,-0.079378812
PRT,porto,01:30.0,61.9,24,8.1,23,25,01:30.0,14.679404416548527,14.574038995491932,0.1053654210565966
PRT,porto,01:30.0,108.5,31,18.6,42,32,01:30.0,15.417723007111428,14.882674311027916,0.5350486960835124
PRT,porto,01:30.0,245.2,44,37,71,45,01:30.0,16.826733989984493,15.315304076527454,1.5114299134570397
PRT,porto,01:30.0,856.2,70,123.2,215,75,01:30.0,19.81053487985909,16.526160440186388,3.2843744396727104
PRT,porto,46:30.0,965.5,72,137.3,234,77,46:30.0,20.19760010224518,16.627442414021324,3.570157688223855
PRT,porto,46:30.0,343.3,33,75.2,77,38,46:30.0,14.466958414822336,12.896048210675396,1.570910204146939
PRT,porto,31:30.0,130.4,16,46.6,41,38,46:30.0,12.260617344883178,11.523097810320545,0.7375195345626349
PRT,porto,01:30.0,0,0,0,0,0,01:30.0,10.370496503616495,10.406979378626138,-0.036482875
PRT,porto,01:30.0,0,0,0,0,0,01:30.0,10.553657728998608,10.572104999444525,-0.01844727
PRT,porto,01:30.0,1.2,0,4.3,2,0,01:30.0,12.165151419507886,12.016001141577892,0.1491502779299942
PRT,porto,01:30.0,1.9,0,2.2,2,0,01:30.0,12.814402005053186,12.562069743795082,0.252332261
PRT,porto,01:30.0,0,0,0,0,0,01:30.0,12.596731195722398,12.501625460957932,0.095105735
PRT,porto,01:30.0,0,0,0,0,0,01:30.0,12.235779462697472,12.136276632010802,0.099502831
PRT,porto,01:30.0,0,0,0,0,2,01:30.0,12.240393593467678,12.22692444469594,0.013469149
PRT,porto,01:30.0,0.5,2,1,1,6,01:30.0,12.871407260334989,12.915248282546566,-0.043841022
PRT,porto,01:30.0,10.5,5,1.4,4,10,16:30.0,13.434419626663352,13.402420973011168,0.031998654
PRT,porto,01:30.0,28.1,13,3.1,8,12,01:30.0,14.332661888424829,14.04469680097364,0.2879650874511892
PRT,porto,01:30.0,260.3,60,49,67,42,01:30.0,19.695186894987675,15.47042674594788,4.224760149039794
PRT,porto,01:30.0,1023.3,88,149.2,251,72,01:30.0,22.72405031380455,18.205268465103124,4.518781848701426
PRT,porto,31:30.0,1394.3,91,194.1,340,79,31:30.0,23.012048824987225,19.005697239875552,4.006351585111673
PRT,porto,46:30.0,1000.1,74,142.9,259,72,46:30.0,20.78771343813823,18.278742004354115,2.508971433784115
PRT,porto,46:30.0,286.5,38,44.4,90,56,46:30.0,16.366802435654087,15.965650336158564,0.4011520994955226
PRT,porto,46:30.0,150.6,31,24.5,53,47,46:30.0,15.535149096026766,15.303690725900196,0.2314583701265693
PRT,porto,46:30.0,134,29,20,46,39,46:30.0,15.407629603120668,14.892357971180402,0.5152716319402657
PRT,porto,46:30.0,87.2,21,11.9,29,23,46:30.0,14.71017931796441,14.63017938014157,0.079999938
PRT,porto,01:30.0,70,24,9.7,21,22,01:30.0,14.78877107,14.475815186772712,0.3129558846098881
PRT,porto,01:30.0,124.4,30,19.3,44,27,01:30.0,15.199838802922145,14.468144205392123,0.7316945975300193
PRT,porto,01:30.0,232.5,46,45.4,69,46,01:30.0,17.123880916284158,15.238647148426278,1.885233768
PRT,porto,01:30.0,836.2,74,123.5,217,83,01:30.0,20.501744338241423,16.59164012368504,3.910104214556384
PRT,porto,46:30.0,937.8,74,137.4,233,85,46:30.0,20.658258743063527,16.64672352168192,4.011535221381607
PRT,porto,46:30.0,307.1,32,73.6,77,43,46:30.0,14.311467762716386,12.749559571079466,1.5619081916369204
PRT,porto,01:30.0,0.4,0,1.7,1,0,01:30.0,10.031854561219903,10.12279514190298,-0.090940581
PRT,porto,01:30.0,6.3,0,0.4,2,0,01:30.0,10.068801318108411,10.21627433723844,-0.147473019
PRT,porto,01:30.0,0,0,0,0,0,01:30.0,11.542164218683236,11.394532531485003,0.1476316871982295
PRT,porto,01:30.0,1.2,0,0.1,1,0,01:30.0,12.505889523082274,12.384043392183765,0.1218461308985112
PRT,porto,01:30.0,0,0,0,0,0,01:30.0,12.070795049407756,12.115293707952858,-0.044498659
PRT,porto,01:30.0,0,0,0,0,0,01:30.0,12.320849490800514,12.240431359654526,0.080418131
PRT,porto,01:30.0,10.9,0,0.8,4,7,01:30.0,12.02817794153978,12.019058091473596,0.00911985
PRT,porto,01:30.0,10.3,1,0.5,4,5,46:30.0,12.746845656351528,12.813682462768746,-0.066836806
PRT,porto,01:30.0,10.6,4,3.3,2,8,01:30.0,13.176109350702564,13.16304315509382,0.013066196
PRT,porto,01:30.0,1.9,8,0.1,1,13,31:30.0,13.717014191978665,13.790838395673015,-0.073824204
PRT,porto,01:30.0,64,31,11.3,23,32,01:30.0,15.930746200531605,14.837247531860546,1.0934986686710566
PRT,porto,01:30.0,557.6,67,94.4,169,70,01:30.0,19.95490059663356,17.759959580422894,2.1949410162106666
PRT,porto,31:30.0,1145.9,75,160.6,315,76,31:30.0,20.694401645392816,18.44605037454215,2.248351270850666
PRT,porto,16:30.0,982.1,70,138.9,267,76,31:30.0,20.14070527,18.629786269670102,1.5109189983342972
PRT,porto,46:30.0,874.6,65,130,257,66,46:30.0,19.48493041821048,17.82692619903804,1.6580042191724402
PRT,porto,46:30.0,251.1,36,36.4,85,35,46:30.0,16.02114404,15.793550167545837,0.2275938729952642
PRT,porto,46:30.0,122,29,21.3,41,28,46:30.0,15.39384521640882,15.35753771,0.036307505
PRT,porto,46:30.0,91.1,27,17.2,34,25,46:30.0,15.07035306,14.720795004677925,0.3495580512606775
PRT,porto,16:30.0,67.8,23,10.8,29,25,46:30.0,14.863485591944324,14.62116254949528,0.2423230424490441
PRT,porto,01:30.0,57.1,20,7.9,24,18,01:30.0,14.565357839638883,14.413742151036598,0.1516156886022877
PRT,porto,01:30.0,83.8,25,11.5,26,23,01:30.0,14.988960181265464,14.61792247513574,0.3710377061297265
PRT,porto,01:30.0,147.6,39,26.9,51,27,01:30.0,16.497657744966723,14.787191465009348,1.7104662799573749
PRT,porto,01:30.0,292.9,58,55.6,68,40,01:30.6,18.512123648421504,15.30776795880521,3.2043556896162944
PRT,porto,01:30.0,1080.7,79,137,239,73,01:30.0,21.141760435932497,16.712676835423153,4.429083600509344
PRT,porto,46:30.0,1118.9,76,134.7,236,73,46:30.0,21.01668953215801,16.818999722568574,4.197689809589438
PRT,porto,46:30.0,395.5,34,86.5,98,37,46:30.0,14.499684789575332,12.882056546251778,1.6176282433235531
PRT,porto,01:30.0,0,0,0,0,0,01:30.0,10.449602554464088,10.60318433158405,-0.153581777
PRT,porto,01:30.0,0,0,0,0,0,01:30.0,10.328908472841922,10.568668481161613,-0.239760008
PRT,porto,01:30.0,1.5,0,0.1,1,0,01:30.0,11.66149742354307,11.672307271963774,-0.010809848
PRT,porto,01:30.0,0,0,0,0,0,01:30.0,13.10442190330791,13.06115175433928,0.043270149
PRT,porto,01:30.0,0,0,0,0,0,01:30.0,13.205262875576173,12.980275299964593,0.2249875756115784
PRT,porto,01:30.0,0,0,0,0,0,01:30.0,12.353243544125831,12.221249951966902,0.1319935921589312
PRT,porto,01:30.0,12,0,0.6,3,0,01:30.0,12.166148896176203,12.104631627679394,0.061517268
PRT,porto,01:30.0,13.7,3,2,2,0,01:30.0,12.788004123687166,12.542520630887749,0.2454834927994191
PRT,porto,01:30.0,19.4,5,3.1,4,3,01:30.0,13.285230928884594,12.988427281095476,0.2968036477891189
PRT,porto,01:30.0,7.2,6,0.3,2,7,01:30.0,13.316952675028253,13.46396598051369,-0.147013305
PRT,porto,01:30.0,27.9,24,5.4,11,24,01:30.0,15.071377031127646,14.380301380473202,0.6910756506544438
PRT,porto,01:30.0,504.2,61,78.4,148,55,01:30.0,19.161925552419373,16.88302886950439,2.278896682914983
PRT,porto,31:30.0,1051.2,73,146.3,276,65,31:30.0,20.44432837446469,17.837652234168853,2.606676140295832
PRT,porto,46:30.0,829.8,61,130.5,237,59,46:30.0,19.077458267454265,17.47400187855756,1.6034563888967064
PRT,porto,46:30.0,312.5,36,44.8,102,35,46:30.0,16.142618424662608,15.610132701337056,0.5324857233255518
PRT,porto,46:30.0,126,28,20.2,50,27,46:30.0,15.194322939279182,15.023207989633368,0.1711149496458155
PRT,porto,46:30.0,90.4,27,20.9,37,25,46:30.0,15.18846122700792,14.716257056327272,0.4722041706806479
PRT,porto,01:30.0,52,17,6.7,19,20,46:30.0,14.04035024,14.019952523376444,0.020397717
PRT,porto,01:30.0,73,22,10.1,27,22,01:30.0,14.416543458703943,14.122989471960585,0.2935539867433583
PRT,porto,01:30.0,65.4,23,13.7,29,28,01:30.0,14.393958747429188,14.225428599090224,0.1685301483389647
PRT,porto,01:30.0,155.2,32,22.1,45,39,01:30.0,15.26073587552317,14.643852675130258,0.6168832003929126
PRT,porto,01:30.0,711.8,65,105.8,181,69,01:30.0,19.35483364628476,16.17563019419776,3.179203452087002
PRT,porto,46:30.0,761.1,65,114.2,192,71,46:30.0,19.31298743722975,16.221564747951604,3.091422689278147
PRT,porto,46:30.0,355.3,33,75.9,78,33,46:30.0,14.362590981025782,12.7067203,1.655870681729283
PRT,porto,01:30.0,0,0,0,0,0,01:30.0,9.994512072,10.159321525153253,-0.164809453
PRT,porto,01:30.0,1.1,0,0.1,1,0,01:30.0,9.93089026,10.114926138780994,-0.184035878
PRT,porto,01:30.0,0,0,0,0,0,01:30.0,11.31971690120956,11.489748946234975,-0.170032045
PRT,porto,01:30.0,0.6,0,0.2,1,0,01:30.0,13.026823767430646,13.015757505530106,0.011066262
PRT,porto,01:30.0,0,0,0,0,0,01:30.0,12.805240257066332,12.840279767003906,-0.03503951
PRT,porto,01:30.0,0.6,0,1.7,1,0,01:30.0,12.332206384953928,12.321997356358034,0.010209029
PRT,porto,01:30.0,0,0,0,0,0,01:30.0,11.901935941034774,11.974591109787124,-0.072655169
PRT,porto,01:30.0,1.2,0,0.1,1,1,46:30.0,12.255439885142764,12.498627219958289,-0.243187335
PRT,porto,01:30.0,1.6,1,0.1,1,3,01:30.0,12.57674013278866,12.820131562336584,-0.24339143
PRT,porto,01:30.0,1.4,3,0,1,8,01:30.0,12.714710151040656,13.06705201892099,-0.352341868
PRT,porto,01:30.0,27.2,11,3,8,20,01:30.0,13.24540062633394,13.265723104279768,-0.020322478
PRT,porto,31:30.0,32.4,14,8,10,25,16:30.0,13.364272654280375,13.272693969610923,0.091578685
PRT,porto,01:30.0,39.1,15,10.2,10,24,01:30.0,13.006415893052775,13.331102077166534,-0.324686184
PRT,porto,01:30.0,77.6,18,13.8,17,26,01:30.0,13.424014482763273,13.511577906565709,-0.087563424
PRT,porto,16:30.0,111.3,19,21,32,27,31:30.0,13.587899424666702,13.543364676370842,0.044534748
PRT,porto,46:30.0,90.4,17,18.9,30,22,46:30.0,13.439975236743402,13.30814738,0.1318278587995021
PRT,porto,46:30.0,12,6,1.5,6,11,46:30.0,12.440226012796488,12.82824948443367,-0.388023472
PRT,porto,01:30.0,15.6,5,1,5,11,46:30.0,12.48115433390086,12.82978957,-0.348635239
PRT,porto,01:30.0,19.2,10,3.1,9,18,01:30.0,12.798554258191198,12.987145149522002,-0.188590891
PRT,porto,16:30.0,25.7,12,3.5,8,20,16:30.0,13.039298122259948,13.19634292363908,-0.157044801
PRT,porto,46:30.0,33.2,10,6,11,15,46:30.0,12.780891498020686,12.94746692,-0.166575417
PRT,porto,16:30.0,16.4,8,2.3,5,15,46:30.0,12.448969503844566,12.66398663540189,-0.215017132
PRT,porto,46:30.0,2.7,5,0.2,2,8,46:30.0,12.11215862373854,12.325435747557425,-0.213277124
PRT,porto,01:30.0,0,0,0,0,0,01:30.0,10.72106778939118,10.89869748856893,-0.177629699
PRT,porto,01:30.0,0,0,0,0,0,01:30.0,10.361695060611984,10.36202003394834,-0.000324973
PRT,porto,01:30.0,0,0,0,0,0,01:30.0,11.172715273974806,11.196442621120395,-0.023727347
PRT,porto,01:30.0,2,0,0.2,1,0,01:30.0,11.497158559956876,11.577194686318927,-0.080036126
PRT,porto,01:30.0,3.4,0,0.3,1,0,01:30.0,11.584821679574658,11.701993809211588,-0.11717213
PRT,porto,01:30.0,0,0,0,0,0,01:30.0,12.15157722383712,12.238389038923716,-0.086811815
PRT,porto,01:30.0,1.1,0,0.1,1,0,01:30.0,12.590410182782898,12.652145071139689,-0.061734888
PRT,porto,01:30.0,0,0,0,0,0,01:30.0,12.345034314273809,12.417674497756463,-0.072640183
PRT,porto,01:30.0,2.3,3,0.1,1,2,01:30.0,12.840222755282564,12.552580702876988,0.2876420524055749
PRT,porto,16:30.0,57,9,4,12,10,01:30.0,13.503075147312568,12.773440703079055,0.729634444
PRT,porto,31:30.0,24,7,2.8,6,9,46:30.0,13.00354802,13.095093951378011,-0.091545935
PRT,porto,01:30.0,14.4,7,1.5,7,9,01:30.0,13.834545857481682,14.16099718739114,-0.32645133
PRT,porto,01:30.0,45.6,15,4,15,17,01:30.0,14.65332085584918,14.44190960406548,0.2114112517836996
PRT,porto,01:30.0,49.2,23,11,17,31,01:30.0,14.836676636984317,14.301169450881885,0.5355071861024339
PRT,porto,31:30.0,66.1,25,15.3,25,31,46:30.0,15.069902242179936,14.498876922286442,0.5710253198934954
PRT,porto,01:30.0,43.9,23,14,14,27,01:30.0,14.661413959165808,14.53808814452644,0.1233258146393669
PRT,porto,01:30.0,118.3,31,25.7,39,29,01:30.0,15.647701714743263,14.66141366,0.9862880592239645
PRT,porto,31:30.0,162.4,33,33.5,52,30,46:30.0,15.834804609477969,14.644083972597496,1.1907206368804708
PRT,porto,46:30.0,124,25,30.7,41,25,31:30.0,14.867485260938258,14.323787521044771,0.5436977398934868
PRT,porto,46:30.0,32.7,15,12.2,13,16,46:30.0,13.792036097948191,13.74966699986702,0.042369098
PRT,porto,01:30.0,16.8,13,3.5,9,16,46:30.0,13.64347208591321,13.757372128419226,-0.113900043
PRT,porto,01:30.0,51.1,21,12.1,23,26,01:30.0,14.49816003991961,14.30122928447176,0.1969307554478483
PRT,porto,01:30.0,129,27,25,45,27,01:30.0,15.046064599080523,14.41433856581302,0.6317260332675048
PRT,porto,31:30.0,112.5,27,21.8,40,26,31:30.0,14.92857150102438,14.166555280498365,0.7620162205260161
PRT,porto,16:30.0,113.9,26,22.2,40,26,31:30.0,14.844089385449294,14.072303472461304,0.7717859129879905
PRT,porto,46:30.0,82.1,20,15.6,27,21,46:30.0,13.974783836598665,13.496838815092651,0.4779450215060095
PRT,porto,46:30.0,32.1,11,5.2,8,10,46:30.0,12.70646262,12.378842692459097,0.3276199295825037
PRT,porto,46:30.0,1,4,0.1,1,2,46:30.0,11.394298754973724,11.12470541528175,0.2695933396919745
PRT,porto,01:30.0,0,1,0,0,2,46:30.0,11.31894226450428,10.943081785843344,0.3758604786609343
PRT,porto,01:30.0,2.2,0,0.2,1,0,01:30.0,11.076444494643953,10.94009996274854,0.1363445318954124
PRT,porto,01:30.0,1.1,0,0.2,1,0,01:30.0,11.795695636944126,11.588887394065914,0.2068082428782123
PRT,porto,01:30.0,0,0,0,0,0,01:30.0,12.083083476273607,11.850464334959636,0.2326191413139717
PRT,porto,01:30.0,0,0,0,0,0,01:30.0,12.57443139254395,12.432309003049982,0.1421223894939682
PRT,porto,01:30.0,3.3,0,3.6,2,0,01:30.0,12.963486012793124,12.871930929930423,0.091555083
PRT,porto,01:30.0,0,0,0,0,0,01:30.0,13.29858885621828,13.073252008929856,0.2253368472884247
PRT,porto,01:30.0,1.6,1,0.1,1,1,01:30.0,12.84753353045834,12.637016145757812,0.2105173847005268
PRT,porto,01:30.0,16.5,7,0.8,5,4,01:30.0,13.340636780149056,13.016379396069782,0.3242573840792726
PRT,porto,16:30.0,19.8,10,2.2,5,7,01:30.0,13.695523702671276,13.307650019670522,0.3878736830007536
PRT,porto,31:30.0,34.7,9,2.9,8,12,01:30.0,13.742966070932884,13.638152075035055,0.1048139958978264
PRT,porto,01:30.0,46.6,18,4.4,16,25,01:30.0,14.874156906037804,14.747596895394652,0.1265600106431517
PRT,porto,01:30.0,173.9,37,30.7,58,40,01:30.0,16.492701842780544,15.88121854866468,0.6114832941158639
PRT,porto,01:30.0,429.6,57,84.2,135,76,01:30.0,18.769408577120604,18.01234254462902,0.7570660324915828
PRT,porto,01:30.0,719.6,66,110.8,201,94,01:30.0,19.60758735,18.92990607620309,0.6776812712564144
PRT,porto,46:30.0,783.2,64,122.4,233,90,46:30.0,19.41686296313329,18.74744064842205,0.6694223147112446
PRT,porto,46:30.0,319.7,44,60.1,113,52,46:30.0,16.992838944621166,16.918733704850418,0.07410524
PRT,porto,46:30.0,193.2,34,36.8,67,35,46:30.0,15.739664495136171,15.785100671546706,-0.045436176
PRT,porto,46:30.0,114.4,27,21.7,39,35,46:30.0,15.09893181751808,15.10092574271284,-0.001993925
PRT,porto,01:30.0,70,23,11.4,25,33,46:30.0,14.76245090317317,14.682762938995884,0.079687964
PRT,porto,01:30.0,74.7,30,14.8,28,37,01:30.0,15.458088412441947,14.857403931063033,0.6006844813789165
PRT,porto,46:30.0,95.2,30,20.6,42,34,46:30.0,15.41419506007059,14.808114611964331,0.6060804481062565
PRT,porto,01:30.0,148.3,38,32.7,51,29,01:30.0,16.182149993697273,14.769326934371442,1.4128230593258309
PRT,porto,01:30.0,489.5,63,86.9,136,59,01:30.0,19.20203328258501,15.56271701,3.6393162722468073
PRT,porto,31:30.0,742.5,67,112.9,194,64,31:30.0,19.93554057882969,15.703860273782418,4.231680305047277
PRT,porto,46:30.0,236.8,32,63.6,63,31,46:30.0,14.31448009859575,12.44825368773453,1.866226411
PRT,porto,01:30.0,0,0,0,0,0,01:30.0,10.735298609843376,10.846194254334709,-0.110895644
PRT,porto,01:30.0,0,0,0,0,0,01:30.0,10.614392248070008,10.669888878754852,-0.055496631
PRT,porto,01:30.0,4,0,0.1,1,0,01:30.0,11.91619889278232,11.832835949611818,0.083362943
PRT,porto,01:30.0,3.8,0,0.9,1,0,01:30.0,13.077625931546788,12.938571923332102,0.1390540082146856
PRT,porto,01:30.0,0.8,0,2.8,1,0,01:30.0,12.780892815291406,12.50799940032035,0.2728934149710564
PRT,porto,01:30.0,0,0,0,0,0,01:30.0,12.767030020183842,12.291619973056708,0.4754100471271343
PRT,porto,01:30.0,9.5,2,0.5,3,0,01:30.0,12.589292013713235,12.296712823590944,0.2925791901222911
PRT,porto,01:30.0,10.9,6,0.5,3,3,01:30.0,13.22236905479331,12.799465103034729,0.4229039517585828
PRT,porto,31:30.0,5.6,7,1.3,3,5,01:30.0,13.37771958716402,13.068550930952435,0.3091686562115843
PRT,porto,01:30.0,1.2,10,0.1,1,12,01:30.0,13.980227888502911,14.208856224264988,-0.228628336
PRT,porto,01:30.0,39.2,29,5.8,17,38,01:30.0,15.54509199953086,15.287052218451755,0.2580397810791055
PRT,porto,01:30.0,439.5,61,75.5,130,73,01:30.0,19.22370444536288,18.11667400759562,1.1070304377672606
PRT,porto,31:30.0,1019.8,70,144.3,273,81,31:30.0,20.220696953246147,18.93956280506116,1.2811341481849858
PRT,porto,46:30.0,841.8,63,127.6,242,70,46:30.0,19.26922814555854,18.23066257,1.0385655768019395
PRT,porto,31:30.0,706.9,58,108.8,215,70,46:30.0,18.61016612264863,17.550225103985106,1.0599410186635223
PRT,porto,46:30.0,347.7,39,49.2,108,41,46:30.0,16.31335777,15.973206092709532,0.3401516820402683
PRT,porto,31:30.0,129.2,31,24.1,49,37,46:30.0,15.491191645682784,15.27772913104945,0.2134625146333331
PRT,porto,46:30.0,106.5,29,21.5,38,34,46:30.0,15.427642110010094,14.932989568043524,0.4946525419665697
PRT,porto,31:30.0,102.1,26,21.3,37,34,46:30.0,15.10274237,14.786537039739038,0.316205331
PRT,porto,01:30.0,31.9,20,4.7,16,22,01:30.0,14.502703587255246,14.543943160583831,-0.041239573
PRT,porto,01:30.0,52.9,25,8.9,23,24,01:30.0,14.814411857745627,14.631306315197882,0.1831055425477465
PRT,porto,01:30.0,127.9,32,21.8,45,28,01:30.0,15.71389661576336,14.899969557823423,0.8139270579399351
PRT,porto,01:30.0,209.1,45,40.8,60,46,01:30.0,17.018348417036876,15.402983078348516,1.6153653386883595
PRT,porto,01:30.0,853.6,75,118.9,220,83,01:30.0,20.41062453,16.526167249920064,3.884457284336932
PRT,porto,46:30.0,1149.4,77,143.1,273,86,46:30.0,20.86757683546906,16.65223994,4.215336891048757
PRT,porto,46:30.0,407.9,38,80,96,44,46:30.0,14.993720121432943,12.799411061431954,2.194309060000992
PRT,porto,01:30.0,0,0,0,0,0,01:30.0,10.739608122806272,10.60820779394338,0.1314003288628935
PRT,porto,01:30.0,0,0,0,0,0,01:30.0,10.724254128616217,10.663870978271929,0.06038315
PRT,porto,01:30.0,0,0,0,0,0,01:30.0,12.013535200052846,11.669183886810448,0.3443513132423987
PRT,porto,01:30.0,0.7,0,2.2,1,0,01:30.0,13.42253119214057,13.030643717587608,0.391887475
PRT,porto,01:30.0,0.6,0,1.8,1,0,01:30.0,13.420440219350333,12.68392598056505,0.736514239
PRT,porto,01:30.0,0,0,0,0,0,01:30.0,12.511732401128144,12.228546741263894,0.2831856598642481
PRT,porto,01:30.0,3.2,2,0.4,1,0,01:30.0,12.702589643789173,12.398319697859732,0.3042699459294375
PRT,porto,01:30.0,0,6,0,0,3,01:30.0,13.471513593509028,13.002297318991596,0.4692162745174304
PRT,porto,16:30.0,17.5,10,3.5,6,4,01:30.0,13.97365288547853,13.32434083180685,0.6493120536716788
PRT,porto,01:30.0,17.9,12,1.1,4,9,01:30.0,14.23624286220875,14.038220850842915,0.1980220113658326
PRT,porto,01:30.0,162.5,42,36.3,50,28,01:30.0,17.461426152381726,15.503595620128724,1.957830532253002
